triangle_id,point_id_0,point_id_1,point_id_2,base_area,min_relative_area_change,min_expression,max_relative_area_change,max_expression
32,799,228012,350849,2.2008561906317736e-06,-0.051876484390975253,Smile,0.031870469801625889,EyeScrewedUpLeft
33,799,439322,366100,1.7204180257491337e-06,-0.052897252061864131,Smile,0.041775112914772761,EyeScrewedUpLeft
34,799,482275,439322,1.5411530518468705e-06,-0.056036251260105918,Smile,0.03916400120690855,EyeScrewedUpLeft
35,799,350849,482275,1.4218806506161955e-06,-0.051990057315045024,Smile,0.031861964825368405,EyeScrewedUpLeft
36,799,279012,228012,2.4377543498389998e-06,-0.051687262388237509,Smile,0.031859245043647677,EyeScrewedUpLeft
37,816,266786,361620,1.8797952381071406e-06,-0.018312199570535426,SmileClosed,0.088764501142442498,Compressed
38,816,357168,266786,1.9485079781873061e-06,-0.016445531658733525,SmileClosed,0.10093331566161567,Compressed
39,816,507879,357168,1.4471565756997754e-06,-0.016505946414207107,SmileClosed,0.099193515812412203,Compressed
40,816,426747,507879,2.1419685579000599e-06,-0.0163237406479535,SmileClosed,0.099751738821944214,Compressed
41,816,361620,203264,2.0794261256559789e-06,-0.018020715399043485,SmileClosed,0.090881286259427485,Compressed
42,816,203264,373341,2.2113538038419236e-06,-0.017653260802577786,SmileClosed,0.093311433976321689,Compressed
43,816,373341,426747,2.0361489894718156e-06,-0.016769890851252023,SmileClosed,0.098217803711807994,Compressed
44,828,373338,273972,2.017885364726036e-06,-0.014564122520941858,SmileClosed,0.076021567206844054,Compressed
45,828,273972,198632,2.2059012043524492e-06,-0.013783276589539817,SmileClosed,0.078923610059256077,Compressed
46,850,483377,254974,2.4060126398172124e-06,-0.068183756868541057,Smile,0.046224104801553922,EyeScrewedUpLeft
47,850,209198,287684,2.0931713472096187e-06,-0.048906966833008214,Smile,0.062759725892912233,EyeScrewedUpLeft
48,850,310786,209198,1.8578196140395215e-06,-0.04863070954311921,Smile,0.062913971917935241,EyeScrewedUpLeft
49,850,122754,483377,1.079101936929365e-06,-0.073152279702761946,Smile,0.044826300251983531,EyeScrewedUpLeft
50,850,287684,122754,1.1328621229007821e-06,-0.052752494265186134,Smile,0.063611497416708795,EyeScrewedUpLeft
51,850,144767,310786,1.3638112818148196e-06,-0.052502501875087315,Smile,0.054910148309601281,EyeScrewedUpLeft
52,850,254974,144767,1.4514724530421809e-06,-0.063391150704319998,Smile,0.049944574023392363,EyeScrewedUpLeft
53,873,283666,416709,1.6684033085027639e-06,-0.056548418860247751,Smile,0.086916801192261861,EyeScrewedUpLeft
54,873,591151,283666,2.3405694350721505e-06,-0.082386113207242762,Smile,0.065296227689602526,EyeScrewedUpLeft
55,873,416709,457903,1.1496552831587811e-06,-0.064181461481156443,Smile,0.058711955584194842,EyeScrewedUpLeft
56,873,401610,591151,1.7558744211505424e-06,-0.050132834015974348,Smile,0.068225984309495891,EyeScrewedUpLeft
57,873,457903,267044,1.7849313722433813e-06,-0.056295803169905456,Smile,0.069892430382814341,EyeScrewedUpLeft
58,873,267044,401610,1.8255761346724516e-06,-0.058387364378766793,Smile,0.068871831767346459,EyeScrewedUpLeft
59,881,411701,341738,1.4167187497763521e-06,-0.038622862459504081,Smile,0.044909717623322409,EyeScrewedUpLeft
60,881,341738,416371,1.5198629377196095e-06,-0.027130838647112965,Smile,0.050438116119728704,Compressed
61,881,400958,265349,1.0313559585014466e-06,-0.014931276071876942,Smile,0.069379605759124718,Compressed
62,881,265349,408567,1.1572210629905079e-06,-0.028378821725918546,Smile,0.050784393914569792,Compressed
63,881,416371,400958,1.8922838672178447e-06,-0.013574296647982265,Smile,0.075170019054860981,Compressed
64,881,408567,411701,1.7067874566361316e-06,-0.03833024024137055,Smile,0.044239340431686314,EyeScrewedUpLeft
65,890,344326,382297,1.5464282752227768e-06,-0.031653867615534459,Smile,0.069135393855068283,EyeScrewedUpLeft
66,890,382297,50628,1.4295847241627859e-06,-0.028504951433820147,Smile,0.068655519197746262,EyeScrewedUpLeft
67,890,441711,55844,1.2191190140547618e-06,-0.040792513035539879,Smile,0.054418710266290304,Compressed
68,890,55844,344326,1.1703497642558625e-06,-0.068046791785852379,Smile,0.049560841932413613,LipsRight
69,890,50628,441711,1.3446439674909256e-06,-0.052699048609064159,Smile,0.064409743952816845,EyeScrewedUpLeft
70,906,372662,517764,1.2177974274298079e-06,-0.068042716225918287,Smile,0.072434311479566693,EyeScrewedUpLeft
71,906,527482,89331,1.5641614338413923e-06,-0.071913555411001417,Smile,0.045102623863532143,EyeScrewedUpLeft
72,906,517764,283666,1.464685378806699e-06,-0.063382946666194706,Smile,0.07230870515883181,EyeScrewedUpLeft
73,906,427208,343913,1.6131141142425932e-06,-0.072900032696062378,Smile,0.044864850460568206,EyeScrewedUpLeft
74,906,89331,372662,1.24410820593373e-06,-0.072842400999793666,Smile,0.079111967156020535,EyeScrewedUpLeft
75,906,283666,427208,1.6400558020308222e-06,-0.075212602963309116,Smile,0.051919437700776117,EyeScrewedUpLeft
76,906,343913,527482,1.5069270704846632e-06,-0.072721849206155875,Smile,0.044937630704884768,EyeScrewedUpLeft
77,914,413885,292613,1.7360587219036392e-06,-0.054627801553882471,Smile,0.059922142868710004,Compressed
78,914,292613,265070,1.7215376722480466e-06,-0.045661916578015216,Smile,0.070027390493880626,Compressed
79,932,84723,405991,1.5752430064815767e-06,-0.01243503972635962,EyesUp,0.12733446520175828,Compressed
80,932,342115,273972,1.6962051191672005e-06,-0.011681246783348032,SmileClosed,0.10590811550036472,Compressed
81,932,425407,342115,2.0781586339207884e-06,-0.013055255477154804,EyesUp,0.13089984086553308,Compressed
82,932,273972,522646,2.1923367381654702e-06,-0.012957554443215336,SmileClosed,0.11887733816949586,Compressed
83,932,405991,92196,1.0385922186730691e-06,-0.012959862112200682,EyesUp,0.12808089435377767,Compressed
84,932,92196,425407,9.6601234708593059e-07,-0.013123224372521669,EyesUp,0.13085433585309403,Compressed
85,932,522646,84723,1.7444481593744026e-06,-0.012751141575727765,EyesUp,0.12801949216636022,Compressed
86,940,409311,343150,1.7535660526001579e-06,-0.016072054324762219,Smile,0.064299795252052538,Compressed
87,940,399161,266786,1.9139272250186948e-06,-0.011215903015090123,EyesUp,0.08818991657776909,Compressed
88,940,266786,397099,2.1442497436555504e-06,-0.016251152776999733,Smile,0.084114387643823507,Compressed
89,940,343150,428963,1.5356082113992837e-06,-0.015042969141995322,Smile,0.066027100680078998,Compressed
90,940,397099,409311,1.9255315057122809e-06,-0.015183882588357456,Smile,0.064797932172910855,Compressed
91,940,428963,399161,1.6771247995503521e-06,-0.012643831872422018,BrowUpLeft,0.10334201121528497,Compressed
92,945,292613,413885,1.4363593053122121e-06,-0.065022925437002499,Smile,0.071036922827149462,Compressed
93,945,260159,344326,1.9226024914581307e-06,-0.0071528737388059094,MouthOpenMax,0.088162092302186856,Compressed
94,945,414173,260159,1.9519206547749984e-06,-0.043023747863918271,Smile,0.059639249256359328,EyeScrewedUpLeft
95,945,372738,414173,1.9460028383602088e-06,-0.028670592617100144,Smile,0.074465773592462314,Compressed
96,945,344326,292613,1.4074058306575805e-06,-0.064187212415292683,Smile,0.066851736477911539,Compressed
97,945,413885,372738,1.8934633528818892e-06,-0.064806200627827382,Smile,0.071137784249041935,Compressed
98,946,377835,504574,1.190641442053851e-06,-0.026613171778704592,Compressed,0.050326096555742605,EyeScrewedUpLeft
99,946,441713,377835,1.5283920969079316e-06,-0.053129510627632937,Smile,0.080555030800403715,EyeScrewedUpLeft
100,946,457904,284699,2.3290211160298901e-06,-0.068630705329228103,Smile,0.0471196121977564,EyeScrewedUpLeft
101,946,504574,281685,1.312076838323196e-06,-0.018123342938775155,Scream,0.066002998946812275,EyeScrewedUpLeft
102,946,284699,441713,2.1862240016191507e-06,-0.039522239310645135,Smile,0.070063797150836882,EyeScrewedUpLeft
103,946,37865,457904,1.7269180061664625e-06,-0.044104563938667241,Smile,0.051412657026748798,EyeScrewedUpLeft
104,946,281685,37865,1.5916104611435798e-06,-0.053606583355019333,Smile,0.037237572813711983,EyeScrewedUpLeft
105,954,75554,382297,1.2177404056349047e-06,-0.067648217274656308,Smile,0.056443967670279038,EyeScrewedUpLeft
106,954,230451,303069,2.015995202293128e-06,-0.065090550759910215,Smile,0.058336119834245803,EyeScrewedUpLeft
107,954,36179,398464,1.5138574306556318e-06,-0.067745930533202992,Smile,0.056487296440149493,EyeScrewedUpLeft
108,954,398464,230451,1.8616801754733943e-06,-0.067571771739210473,Smile,0.056582875503915053,EyeScrewedUpLeft
109,954,303069,75554,1.3142076943845885e-06,-0.055291092609421444,Smile,0.059380414468010123,LipsRight
110,954,382297,36179,1.544871583720865e-06,-0.067677646639972666,Smile,0.056435260129649611,EyeScrewedUpLeft
111,957,452791,384820,1.368864923213352e-06,-0.064091862289668566,Smile,0.05957704995036317,EyeScrewedUpLeft
112,957,299051,452791,1.5373325527294902e-06,-0.05564033758728526,Smile,0.079400619894180346,EyeScrewedUpLeft
113,957,517765,299051,1.3371318436117592e-06,-0.081268643756175929,Smile,0.06305652721448074,EyeScrewedUpLeft
114,957,284699,438318,1.4217090076479838e-06,-0.064077762834792718,Smile,0.058424894641073477,EyeScrewedUpLeft
115,957,438318,351374,1.3911903922908986e-06,-0.064084514497623868,Smile,0.058426061572588228,EyeScrewedUpLeft
116,957,351374,517765,1.4020348594824842e-06,-0.064332267431036927,Smile,0.059056372400025925,EyeScrewedUpLeft
117,957,52064,284699,1.2627038251020507e-06,-0.063988924375309342,Smile,0.058608919518704949,EyeScrewedUpLeft
118,957,384820,52064,1.2530136975292263e-06,-0.063988672187636597,Smile,0.059218990939849281,EyeScrewedUpLeft
119,960,457940,443773,1.3702122025831593e-06,-0.040672594475342549,Smile,0.05808027291267237,EyeScrewedUpLeft
120,960,444754,374807,1.6706013473455059e-06,-0.019704271334274326,Scream,0.080196561927978749,EyeScrewedUpLeft
121,960,374807,457940,1.5760953457318246e-06,-0.012348325850806807,EyesLeft,0.056528270472051112,EyeScrewedUpLeft
122,960,445451,444754,1.164685107614236e-06,-0.053841406686280679,Smile,0.037418705683981646,EyeScrewedUpLeft
123,960,443773,341011,1.5589161111409595e-06,-0.053966215578378662,Smile,0.038147494019219019,EyeScrewedUpLeft
124,960,341011,445451,1.5980274805983986e-06,-0.053865290983578951,Smile,0.037397000396602653,EyeScrewedUpLeft
125,984,453900,372662,1.5532994704045097e-06,-0.067092521556531892,Smile,0.092439383830719368,EyeScrewedUpLeft
126,984,393629,213833,2.3936088133860454e-06,-0.09051687288910315,Smile,0.083096456178947786,EyeScrewedUpLeft
127,984,213833,299051,2.5813035261034503e-06,-0.068792471567696967,Smile,0.092962474717617649,EyeScrewedUpLeft
128,984,312533,393629,2.8351478376830024e-06,-0.10240403259147901,Smile,0.083326420174441251,EyeScrewedUpLeft
129,984,299051,453900,1.7636471944370529e-06,-0.067538920714736106,Smile,0.092390432586712645,EyeScrewedUpLeft
130,984,372662,153465,1.7684637475923701e-06,-0.10248463691473442,Smile,0.08315699465416837,EyeScrewedUpLeft
131,984,153465,312533,1.9072252941764596e-06,-0.10898562379161769,Smile,0.076676863360694014,EyeScrewedUpLeft
132,985,376348,439619,1.6481283736887266e-06,-0.018293064008756188,EyesLeft,0.055809670102403119,EyeScrewedUpLeft
133,985,457147,376348,1.5641587874299161e-06,-0.011027186661744182,EyesLeft,0.077573561970273097,EyeScrewedUpLeft
134,985,288418,457147,1.4345104195872418e-06,-0.01148889538578346,EyesLeft,0.062911971547285672,EyeScrewedUpLeft
135,985,439619,422162,1.8880735955862133e-06,-0.022864182084941675,Smile,0.07821769873840867,EyeScrewedUpLeft
136,985,422162,341738,1.6887504615617635e-06,-0.048066890994310274,Smile,0.038833993366687913,EyeScrewedUpLeft
137,985,341738,442755,1.5288361040893401e-06,-0.046235443932501119,Smile,0.044387249632882764,EyeScrewedUpLeft
138,985,442755,288418,1.4633078788914342e-06,-0.054026959362492133,Smile,0.038157202582344452,EyeScrewedUpLeft
139,989,289264,437764,1.7892762761341646e-06,-0.051363101881140794,Smile,0.093877091929635226,Compressed
140,989,372738,289264,1.8987259537536191e-06,-0.051750412222962727,Smile,0.092906190417953782,Compressed
141,989,395990,438215,2.1535752420499989e-06,-0.037231666957329268,MouthOpenMax,0.15023167180753738,Compressed
142,989,438215,279350,2.1415577963816652e-06,-0.039541050154733193,Smile,0.09971448321782006,Compressed
143,989,279350,372738,1.8079046827035713e-06,-0.044874817135839518,Smile,0.095617731794670924,Compressed
144,989,437764,395990,1.9708233823463109e-06,-0.036615132645457904,Smile,0.11284446612223253,Compressed
145,996,367048,419974,1.7751912458411436e-06,-0.01131655832191869,Smile,0.077762244296051941,EyeScrewedUpLeft
146,996,262855,347239,1.9101160776620332e-06,-0.012456835627991381,MouthOpenMax,0.077442402089551443,EyeScrewedUpLeft
147,996,419974,262855,2.0531085018317755e-06,-0.012517706795628691,Smile,0.076550261867149416,EyeScrewedUpLeft
148,996,414173,367048,1.9831545700897276e-06,-0.010825966990050895,MouthOpenMax,0.077544692730838971,EyeScrewedUpLeft
149,996,260159,414173,2.1181894466393315e-06,-0.011098038094652929,MouthOpenMax,0.078006767922567999,EyeScrewedUpLeft
150,996,347239,260159,2.2626568931721524e-06,-0.011080296919893207,MouthOpenMax,0.078017738363912237,EyeScrewedUpLeft
151,1000,481721,307986,1.6015688464250559e-06,-0.032632966455579226,MouthOpenMax,0.12527617311995187,Compressed
152,1000,347324,481721,1.9928100446380041e-06,-0.03645778758938778,Smile,0.11093507504847522,Compressed
153,1006,498277,354611,1.2419536360983732e-06,-0.016432464236635691,EyeClosedBrowUpLeft,0.13164560338441511,Compressed
154,1006,231232,291715,1.9366781790659417e-06,-0.017233190401456766,BrowUpLeft,0.13626172584291218,Compressed
155,1006,119685,231232,1.9476642988001966e-06,-0.010967454488589046,EyeClosedBrowUpLeft,0.10060616502281339,Compressed
156,1006,291715,498277,1.2384950362240153e-06,-0.016505235301441767,BrowUpLeft,0.12192887844263778,Compressed
157,1006,354611,149141,1.4050748734802513e-06,-0.011782008362412055,EyeClosedBrowUpLeft,0.10536203754392881,Compressed
158,1006,149141,517186,9.6670234428761345e-07,-0.010646716674562628,EyeClosedBrowUpLeft,0.094917332205337157,Compressed
159,1006,517186,119685,1.6646319473141646e-06,-0.010427402345002168,EyeClosedBrowUpLeft,0.094728967663816555,Compressed
160,1009,398464,262855,1.9799192041689209e-06,-0.065577882046797153,Smile,0.063613567561249473,EyeScrewedUpLeft
161,1009,262855,351907,2.1584738051674299e-06,-0.070368868785753991,Smile,0.061093948417153099,EyeScrewedUpLeft
162,1009,405605,312533,2.539248328911785e-06,-0.061114816338133982,Smile,0.10667317645848629,EyeScrewedUpLeft
163,1009,230451,398464,2.045614775810532e-06,-0.064207594945722146,Smile,0.061936606022237051,EyeScrewedUpLeft
164,1009,312533,230451,2.6001059868653092e-06,-0.063483555422253701,Smile,0.10377332036852116,EyeScrewedUpLeft
165,1009,111943,405605,1.4058537873236417e-06,-0.061137059283768114,Smile,0.10671321928987609,EyeScrewedUpLeft
166,1009,351907,111943,1.2911656956965069e-06,-0.059911649987622551,Smile,0.098841760765715492,EyeScrewedUpLeft
167,1012,273346,432725,1.7714710457254456e-06,-0.013098564399924517,SmileClosed,0.108143955289419,Compressed
168,1012,308749,431611,1.9763179087816651e-06,-0.017442821023795019,SmileClosed,0.093803017761612484,Compressed
169,1012,430627,358323,1.930161854554475e-06,-0.014219828071483587,EyesUp,0.11404727129040282,Compressed
170,1012,49713,273346,1.2722512231168438e-06,-0.014877935783711882,BrowUpLeft,0.12694708863353066,Compressed
171,1012,432725,308749,1.6980203952749235e-06,-0.014318667647975958,SmileClosed,0.1132263045594506,Compressed
172,1012,431611,430627,1.7158605902258325e-06,-0.013488148238861242,EyesUp,0.10733868810520808,Compressed
173,1012,358323,49713,1.2150873969437419e-06,-0.01468423461437196,BrowUpLeft,0.10706239228583825,Compressed
174,1016,407091,209854,2.2586600951010551e-06,-0.06537119143388781,Compressed,0.052588491557157502,EyeScrewedUpLeft
175,1016,209854,300670,2.2158220857131314e-06,-0.065516684460453889,Compressed,0.052206212928285645,EyeScrewedUpLeft
176,1016,300670,503430,1.4420341695914491e-06,-0.068183750337998283,Compressed,0.050338243399703719,EyeScrewedUpLeft
177,1016,503430,377835,1.4887219429311762e-06,-0.068392150505656613,Compressed,0.050253798266717942,EyeScrewedUpLeft
178,1016,302513,407091,2.3160033100507236e-06,-0.054623754856776507,Smile,0.080104569516244784,EyeScrewedUpLeft
179,1016,515534,302513,1.912797212012574e-06,-0.059720090794964098,Smile,0.072457679770175698,EyeScrewedUpLeft
180,1016,377835,515534,1.7272213124218819e-06,-0.060342515394960161,Compressed,0.064657467171003624,EyeScrewedUpLeft
181,1030,411752,35780,1.6896819090612924e-06,-0.012055191366500906,EyesLeft,0.077751697265788566,EyeScrewedUpLeft
182,1030,35780,306303,2.0862175694027359e-06,-0.01197286785345375,EyesLeft,0.077974091192952288,EyeScrewedUpLeft
183,1030,300670,411752,1.9270092889758757e-06,-0.018785629654913594,Scream,0.076654401769137515,EyeScrewedUpLeft
184,1030,504575,300670,1.5813237648929684e-06,-0.01326041370238551,Scream,0.070077080220467769,EyeScrewedUpLeft
185,1030,374807,504575,1.6920637635945147e-06,-0.011949463305557906,EyesLeft,0.076709845216166084,EyeScrewedUpLeft
186,1030,306303,374807,2.8840535347640066e-06,-0.01184393481155166,EyesLeft,0.077392674673753437,EyeScrewedUpLeft
187,1031,434693,440592,1.6700736351671781e-06,-0.014971081635949735,Smile,0.066080312322856383,Compressed
188,1031,456325,379643,1.520936963183432e-06,-0.0068125319477794211,EyesUp,0.082787764677961562,Compressed
189,1031,379643,434693,1.5293386020010566e-06,-0.010550028172259251,BrowUpLeft,0.054063034768285112,Compressed
190,1031,433222,456325,1.4242108714195149e-06,-0.014061478221383705,Smile,0.061398417461666188,Compressed
191,1031,343150,433222,1.5674084494119052e-06,-0.016134961101669232,Smile,0.064257294485441596,Compressed
192,1031,440592,343150,1.7964514831711163e-06,-0.014971194565295942,Smile,0.066040405458906992,Compressed
193,1032,342478,386892,1.9473577843799319e-06,-0.087482812255257669,Smile,0.10148771352106789,EyeScrewedUpLeft
194,1032,308641,342478,2.2188494915448382e-06,-0.072371169470477614,Smile,0.11095996878895398,EyeScrewedUpLeft
195,1032,386892,302513,2.3365521051246994e-06,-0.048774530938077265,SmileClosed,0.10523680326319895,EyeScrewedUpLeft
196,1032,71291,308641,1.7463625983139273e-06,-0.090863445450221847,Smile,0.083248391623838458,EyeScrewedUpLeft
197,1032,384820,71291,1.6027429642329223e-06,-0.050301143180779273,Smile,0.083277867210878043,EyeScrewedUpLeft
198,1032,302513,51717,1.4572603609840949e-06,-0.048094350214946346,SmileClosed,0.10369242855916339,EyeScrewedUpLeft
199,1032,51717,384820,1.28725932222542e-06,-0.051696967483048972,Smile,0.084533839112101106,EyeScrewedUpLeft
200,1038,449871,296415,1.5833797610916332e-06,-0.040785267461248442,MouthOpenMax,0.14576021066446621,Compressed
201,1038,312628,449871,1.4914386496932958e-06,-0.042911308876348864,MouthOpenMax,0.14484741113037036,Compressed
202,1038,347324,421495,1.4888191440863968e-06,-0.040003140792467584,MouthOpenMax,0.14478077643566856,Compressed
203,1038,481721,347324,1.4685112849451995e-06,-0.041205183463769779,MouthOpenMax,0.1444448345374032,Compressed
204,1038,395990,481721,1.6347314349062718e-06,-0.040337706862175415,MouthOpenMax,0.14535341914529853,Compressed
205,1038,296415,395990,1.8064061481463578e-06,-0.042439633552801004,MouthOpenMax,0.14540848118061134,Compressed
206,1038,421495,312628,1.3068909507021462e-06,-0.042779689150772238,MouthOpenMax,0.14469758642488184,Compressed
207,1039,433999,275521,2.09276991467136e-06,-0.0296758874223918,LipsLeft,0.092265276434547072,LipsRight
208,1039,387926,433999,2.183759687791015e-06,-0.033436111747629504,LipsLeft,0.11298850178897646,LipsRight
209,1039,275521,367048,1.8219983449403343e-06,-0.028736508241329894,LipsLeft,0.09587102384590529,LipsRight
210,1039,279350,438215,2.0277735587896747e-06,-0.02651548269479187,LipsLeft,0.099960761586292968,LipsRight
211,1039,367048,279350,2.1391261184541042e-06,-0.030132315479838412,LipsLeft,0.080433783063876607,LipsRight
212,1039,438215,387926,2.2380592875400788e-06,-0.034188495177615019,LipsLeft,0.10228638367755449,LipsRight
213,1051,420426,224444,1.0125014620859222e-06,-0.021785431686261902,LipsLeft,0.078914153642005491,LipsRight
214,1051,202589,420426,1.3769490812257844e-06,-0.026914774524115392,LipsLeft,0.084512996003914598,EyeScrewedUpLeft
215,1051,363377,202589,1.7230608461755693e-06,-0.025519104428527783,LipsLeft,0.084243843393584372,LipsRight
216,1051,224444,351907,1.1722737814343878e-06,-0.034127886177762967,Smile,0.072616269150390211,EyeScrewedUpLeft
217,1051,351907,112558,1.1916748937714093e-06,-0.029153141247044378,Smile,0.076327191037202091,LipsRight
218,1051,275521,363377,2.4866546597069576e-06,-0.025791642528081082,LipsLeft,0.084399008633403882,LipsRight
219,1051,419974,275521,2.2770336928046777e-06,-0.023574996649972202,Smile,0.077393074536808992,LipsRight
220,1051,112558,419974,1.2270213349402302e-06,-0.013452522858450555,LipsLeft,0.080376503505326546,LipsRight
221,1062,294091,498271,1.4151614932542594e-06,-0.015786258868534686,EyesLeft,0.034889233050057866,EyeScrewedUpLeft
222,1062,498271,376348,1.4847359077368414e-06,-0.015985064642615843,EyesLeft,0.038976905863306266,EyeScrewedUpLeft
223,1062,216035,294091,2.0906468227250422e-06,-0.01585610530656667,EyesLeft,0.034923959771333335,EyeScrewedUpLeft
224,1062,502185,285664,1.5310008936499144e-06,-0.021793749451653688,EyesLeft,0.063703512076138891,Smile
225,1062,376348,502185,1.6431643048602953e-06,-0.0086998037940014816,Scream,0.061110708004539882,EyeScrewedUpLeft
226,1062,411223,216035,2.4120541657499611e-06,-0.015910397875904647,EyesLeft,0.035003289964425477,Smile
227,1062,285664,411223,1.3579875028038207e-06,-0.015817683352000511,EyesLeft,0.036569820828721733,EyeScrewedUpLeft
228,1079,312628,417571,1.7672468128864276e-06,-0.04032223072425134,MouthOpenMax,0.14545700000925055,Compressed
229,1079,449871,312628,1.6849469049779792e-06,-0.042278268163711497,MouthOpenMax,0.14490442858675201,Compressed
230,1079,289918,387926,1.7730010688747153e-06,-0.033432375554082072,LipsLeft,0.11264778452184787,LipsRight
231,1079,387926,449871,1.8525752283408774e-06,-0.039743471296953437,MouthOpenMax,0.10991703198234837,Compressed
232,1079,442933,289918,1.5966701387595817e-06,-0.033129905995954889,LipsLeft,0.11249751957798715,LipsRight
233,1079,417571,307349,1.7406763922414061e-06,-0.027943975527412235,LipsLeft,0.12646368165093946,Compressed
234,1079,307349,442933,1.7521558424174022e-06,-0.034477553434112629,LipsLeft,0.11250642936422173,LipsRight
235,1081,471319,312628,1.8674932002547831e-06,-0.029096531703817319,Puff,0.15099534310022755,Compressed
236,1081,484766,471319,1.6445865094261302e-06,-0.039793487372483227,Puff,0.15498080009575443,Compressed
237,1081,502302,368302,1.6711028601684585e-06,-0.038757295441639528,Puff,0.15707870435074311,Compressed
238,1081,368302,484766,1.4603787710470927e-06,-0.036281309881765034,Puff,0.1532391446957746,Compressed
239,1081,421495,347324,1.3166692772962293e-06,-0.055760594603970093,Puff,0.16175422278396812,Compressed
240,1081,312628,421495,1.1685464694956992e-06,-0.028131820610215019,Puff,0.14967310509652476,Compressed
241,1081,347324,502302,1.6975907824210062e-06,-0.028966575462830546,MouthOpenMax,0.14766452252354556,Compressed
242,1088,405605,260872,2.0910707284962667e-06,-0.061159070782412783,Smile,0.1066983297794537,EyeScrewedUpLeft
243,1088,260872,357140,1.9678476160843437e-06,-0.075061036288035954,Compressed,0.10007708780084057,EyeScrewedUpLeft
244,1088,343284,405605,2.0633942940260631e-06,-0.064966322918200481,Smile,0.10484643066743971,EyeScrewedUpLeft
245,1088,409864,343284,2.4059811094220197e-06,-0.062845140536554323,Smile,0.1052746510766831,EyeScrewedUpLeft
246,1088,357140,409864,2.2237923239804923e-06,-0.086639788816555985,Smile,0.10158417399673203,EyeScrewedUpLeft
247,1096,363377,433999,1.9033169833977931e-06,-0.028393561605583151,LipsLeft,0.10267231300094393,LipsRight
248,1096,281610,437812,1.5446131980589556e-06,-0.032137560818091604,LipsLeft,0.11303819258673853,LipsRight
249,1096,384075,281610,2.1650846616189663e-06,-0.032937019597936601,LipsLeft,0.1129802930665651,LipsRight
250,1096,433999,384075,1.847290969777305e-06,-0.032822468561046092,LipsLeft,0.1130538449744658,LipsRight
251,1096,54845,363377,2.1929096827191462e-06,-0.027805315348019666,LipsLeft,0.090450141370154835,LipsRight
252,1096,437812,54845,1.4632919537510052e-06,-0.025071207125939354,LipsLeft,0.096491392327334724,LipsRight
253,1102,508015,368302,1.1900295802147681e-06,-0.035136958226699377,MouthOpenMax,0.15715846748289031,Compressed
254,1102,382338,508015,1.2770338527768929e-06,-0.036020019739331555,MouthOpenMax,0.15668616610736064,Compressed
255,1121,504969,384541,1.4563837257269244e-06,-0.018527119036101491,BrowUpLeft,0.11433895624332369,Compressed
256,1121,428961,504969,1.6799959263067643e-06,-0.013770581635230483,EyesUp,0.11419721306551933,Compressed
257,1121,280053,484875,1.3793510467385985e-06,-0.02394738128595808,BrowUpLeft,0.078376842390517121,Compressed
258,1121,484875,358323,1.4740601253160529e-06,-0.014330584220465292,BrowUpLeft,0.086869086255740191,Compressed
259,1121,358323,428961,1.8768946572226932e-06,-0.014467949141468317,EyesUp,0.1138222906180435,Compressed
260,1121,384541,42538,1.3016512137100014e-06,-0.023748168209100307,BrowUpLeft,0.07844428315774099,Compressed
261,1121,42538,280053,1.6666181525395046e-06,-0.023737784597618328,BrowUpLeft,0.078510007559627892,Compressed
262,1128,500884,294091,1.2411490438382179e-06,-0.011964044169905153,EyesLeft,0.041403007688100013,EyeScrewedUpLeft
263,1128,379643,500884,1.2773040889611891e-06,-0.01031866112746449,EyesUp,0.062624491313854724,EyeScrewedUpLeft
264,1128,290015,504970,1.4873536303755101e-06,-0.010320555352522631,EyesUp,0.063895056554826413,Compressed
265,1128,504970,379643,1.6262071984192566e-06,-0.010264728411305435,EyesUp,0.063659281049697869,Compressed
266,1128,404144,145606,1.3318181703417564e-06,-0.0091516611306391438,EyesUp,0.057958385305633353,EyeScrewedUpLeft
267,1128,145606,290015,1.3615892347474133e-06,-0.010336404578480951,EyesUp,0.063889637811637812,Compressed
268,1128,44426,404144,1.3303708853076849e-06,-0.0080806237970888484,EyesLeft,0.0517678572534368,EyeScrewedUpLeft
269,1128,294091,44426,1.4526154678632068e-06,-0.0098360702029749447,EyesLeft,0.046419051056380667,EyeScrewedUpLeft
270,1135,447166,284360,1.2775677646336726e-06,-0.075099895016232487,Smile,0.06908381906956107,BrowDownLeft
271,1135,247696,447166,1.673927365152268e-06,-0.07700504387385021,Compressed,0.057680504698458757,EyeScrewedUpLeft
272,1135,530365,411752,1.3768571435147393e-06,-0.056862419058217983,Compressed,0.053391784167010847,EyeScrewedUpLeft
273,1135,284360,530365,1.1994265867024986e-06,-0.061442238063136867,Compressed,0.055974734264671255,EyeScrewedUpLeft
274,1135,313557,247696,1.349447654730211e-06,-0.065910842675066861,Smile,0.054712180406852662,EyeScrewedUpLeft
275,1135,411752,209854,2.4242992886220959e-06,-0.063170583397799351,Compressed,0.052883276457518225,EyeScrewedUpLeft
276,1135,209854,313557,1.6869106021296556e-06,-0.06539956365157884,Compressed,0.052555421081611264,EyeScrewedUpLeft
277,1140,348509,485405,1.7986209656012491e-06,-0.037714867106100058,LowerLipBack,0.11274690855313652,Compressed
278,1140,354765,447141,1.472979682690959e-06,-0.036000080066609375,LowerLipBack,0.15266358444667283,Compressed
