accepted,alpha,controls_sha256,displacement_sha256,forward_iterations,gradient_inf,min_det_f,objective,trial
False,0.125,3e401bd441e4a11396773c363fb5866a18c7916ac55f2429172707f21de395ca,beae6321b82d47a8e67051b400aaa21ed256d4febcd272b8a25b4f4d1119e80e,26,0.0014471240955176799,-0.13256875369185195,0.010121594859227877,494
False,0.0625,b2821a8d0dff4b8ee4b38d780f833d8bceb721941c700a27162b1fbb32bb5855,e6cca7c10db657f12bf5ee01130d34868690c1a8af65854014ad10596fa06f57,27,0.0012734224872849198,-0.13370740404518103,0.010121951216739323,495
False,0.03125,fc1dcee36fceb315457b5ee1a719c43db2ac3fa24f8a4b2090942d41200f4ad0,57e63efa3e150a4e7eee592f7e52923171b2629784678fff124b7b785fcad362,24,0.0012168745082877643,-0.13427591989256235,0.010122184816058595,496
False,0.015625,5049590f46f09a5a711fb979c2e277c702bebcb3185b02cc6a60015189383892,1ecc8971980898994a99441628e074bf6db80578597c4f9f2805da40b3298327,24,0.0011936984844743235,-0.13455997951926274,0.010122312831113967,497
False,0.0078125,c585fb50230ddff81e30b6c93b10ca597e04010bac79239c244edc4b23133cf7,cfefa011adf7b376bf2f7b3a078fbb4d308b5415acce7fbd5d6836ae2629a24a,14,0.001183187392406076,-0.13470196015915206,0.01012237941562706,498
False,0.00390625,005a77aa451d8546d4e5019a2e6b313fec60eb67a45f20cfe8cbeada811c6807,8b33cc33e0d26225b6b753441975cbabae2f65b7f58d2b8a0f36d31b794115fb,21,0.001178180971270347,-0.13477293822411818,0.010122413320213804,499
False,0.001953125,c158c9bde40e61b0df6c22b2bb4265d5ca4ca91c887de597b78ca158425e21e3,b4c4e1a066129d399fee9e2c73e4514e113b395e689c55b689aaed704993995c,18,0.0011757376504798664,-0.13480842419919473,0.010122430424393281,500
False,0.0009765625,a324b0ac57cec88ec959c2747aec6efb0db4f895a7689ea806b0f8154fbf7ac1,96e68fb976681a4faaa5d1b60a9b3b0f91cd730ee17bff348b4ac8cc9503b8d5,17,0.0011745307111386384,-0.1348261664234792,0.010122439013163655,501
False,0.00048828125,064c46cbd90496caa8e5b56731facd5509853d884f5cf2ab2dc0f3988c66d83d,882027d98f3949a60034782d1a061b4f4c9aeebb4a9c0918b73d41469978927f,21,0.0011739297180704091,-0.13483503769030966,0.010122443128705309,502
False,0.000244140625,097d68653ddce0f7c00beeace95205f2674c2aebc4e6f0061b7b14c0a5e243dd,6970b842f715f686245b18f00748a9e0935b5c85cf54d5ac888bdc429ef3ea41,21,0.0011736278915669422,-0.13483947123509046,0.01012244605695594,503
False,0.0001220703125,44b8d1a948f4cbab151bf2b42b58307a047fec7d25bfc0a885f90e82cd778b08,66741bba5fb5599f8510e3e033a17ce915da2babaaa28dcb4721c350239abcae,32,0.0011734773107303339,-0.13484169116174122,0.010122446119618505,504
False,6.103515625e-05,b6b2ddd5040efe8d86e507bb4281e98db6114694d479edadd13bb13dfc780568,8d7f38896f8da4a85ee2824d3407e39f1dcb7063aa895a03a7fe0930e754cf96,32,0.0011733991452771353,-0.13484279955238404,0.010122447379288996,505
False,3.0517578125e-05,ac4dc3adbda02f9fca28b6fb9b6a0b3faaaa857e009225d73fdfd42f1565899d,b3d5eb1c94814b1b2742f67fabdb9bbfea93b7052c82abb3433d45bfdef20fad,32,0.0011733707440089395,-0.13484335371711745,0.01012244735754185,506
False,1.52587890625e-05,c0f6032f33cce4c7d9e11bde47d4cc48908e031c63b3921e6db8244ab3cc063c,0cc3015c97a19c7b512cd946a5bcd63006809bafefe61a78ac8ee7c3cce92a65,32,0.0011733521085087624,-0.13484363092626267,0.010122447493682895,507
False,7.62939453125e-06,9ef599a624984a86b7daa5d529b1fb2627cac0acfceacd9d68aea1edcdbb5a01,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799694412992083,-0.13486258751710722,0.010043806396672387,508
False,3.814697265625e-06,61a87787b939f82d700c00581db84262bda7727ccf7acdbfd4b009a5626f42c1,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697159858713,-0.13486258751710722,0.010043806396672387,509
False,1.9073486328125e-06,4e542ff454cd9e4d05881efa3c840dfd1ae25eaa483b751e7fba814d4d6d42bc,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799698533296671,-0.13486258751710722,0.010043806396672387,510
False,9.5367431640625e-07,408b2bdebbe5267bcd021d0353e15c2366e3fc8915290488a95e73197c3e940e,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699220022702,-0.13486258751710722,0.010043806396672387,511
False,4.76837158203125e-07,bd72ed585a065137f1a51a375b4a937bed0df6a1a5559e8a344c61392db62bc5,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699563377198,-0.13486258751710722,0.010043806396672387,512
False,2.384185791015625e-07,ebafc46bebf503cbbac887e57ea1b0157227db91931b0cc854adf9910ccc1e74,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699735056068,-0.13486258751710722,0.010043806396672387,513
False,1.1920928955078125e-07,4f56a341e801b2db4a05300da55a51df21b4b15d1334c91a90b679ba47863aa3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699820893135,-0.13486258751710722,0.010043806396672387,514
False,5.960464477539063e-08,50198dcd251e6bbc258c9b5aa88c2f77270dbe4862fd80db8771c2cc853a9bb9,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699863814923,-0.13486258751710722,0.010043806396672387,515
False,2.9802322387695312e-08,e06792f041aa4c7bce7792cc8e4d3e4a1a2481722dddfdc8c158d9d81d7b3eaa,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699885269951,-0.13486258751710722,0.010043806396672387,516
False,1.4901161193847656e-08,2c417a0f2882fd95edae65f2325597a89eed7d80abb05a037bff465e477c1965,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699896010169,-0.13486258751710722,0.010043806396672387,517
False,7.450580596923828e-09,fce262f2e54b345fecde06b07eefc82af885d8aeb34230da581c6c68ac7da180,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699901365097,-0.13486258751710722,0.010043806396672387,518
False,3.725290298461914e-09,e5b30e7c93f56a1eecc500b3144295665db24fbc45f0e2c05deaa858ff443983,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699904047679,-0.13486258751710722,0.010043806396672387,519
False,1.862645149230957e-09,43a8762691e57e64f2d4317145c47b71a9f0ec0c3543193f966d3047f1f51725,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699905403131,-0.13486258751710722,0.010043806396672387,520
True,9.313225746154785e-10,f017162ce65551c49b6f9f5f98f30719eca8c723737353594116a76f1d3e56a3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699906060413,-0.13486258751710722,0.010043806396672387,521
False,1.0,2ed3223111259697b28f44a3ac7c023900208e82cf4ea24465cc741beaace7f0,929bbba8db6be0cfdbc719bab50d23dfdd3cc6f2ee3508c48b8aff4e856d3231,36,0.0027682729823969416,-0.11640892456221015,0.010115936590762773,522
False,0.5,d251a6f6aafb0f3940e75e61e3b3452402ccc785970840bda3647b3336c13b45,58f92acde445e68d84385f486a5da677a4956f645fb8e4560b78900253e1ea48,13,0.00447713100375291,-0.125680274879599,0.010048684854251075,523
False,0.25,a09d859ce6678934dd372b45d791c066ade264284b6be019e8bdc5ec42b300d9,2f70d55888fe30428e3bcd8dd8b04f730fcbf6ee9d8232aeeecd97a3299a9f90,22,0.003369255360757659,-0.1302905398378328,0.010121708153063092,524
False,0.125,817b57e8ba90c470512289a0ef66f6dca8a36d70805e30f486ce5cd776f91c98,5c5a5639eb5d0f75d4868dc1860c679c37400201ba9e51c4f39bb6d6e6766929,27,0.0014411411120938556,-0.13257175294868273,0.01012158906412044,525
False,0.0625,631638a94275032ac75fac6a0f7acc7f0758113b7fc60180c1ecd1edf97675aa,3e23e316c5b4b9c3814bacc27bc4e49789839a983ea815b811e245aca6eb6f49,21,0.0012714676995265932,-0.13370888180448026,0.010121950066999041,526
False,0.03125,14286f08c369d8db148f1ec1492968e6fbaf8c140c7327e8a59fa008aa4fbf89,abcd4072254c0ed40fe1c1415528c00999d7a7bc8fcd4e403a4df60440e748ef,20,0.0012160447515802415,-0.134276653563492,0.010122184707846309,527
False,0.015625,e78609f43d8576e0b73ad3c719fbee2f10f88e1f4575dd2dfb217e3397596bbe,a5df44cfde8dd49bbb467da4cc28aafeba3787f11f4f9135c01d9edc167596aa,22,0.0011933157584511876,-0.13456034500146039,0.010122312783067203,528
False,0.0078125,0b50690501226addc0f44c28a3710f68660bc381d9f9df5f756e58cff23cf03d,ed46318e1036f0fadc0bce072bb11ed455e4f63f0a7e3ec44f27683450046a73,25,0.0011830029044513162,-0.13470214256801966,0.010122379405967215,529
False,0.00390625,4fd8b6d03d6946a15f0e90350eda971b5cd7c1c036b6a27c873b4f1e711f719c,df0e585c38178beea93b6f0ccd5c92887cd912ec19f51e5726d0870e2638fdb9,21,0.0011780953353539452,-0.13477303152443987,0.010122412171441695,530
False,0.001953125,1c3ad6cd626ed71cba7e7ffbe6c6be3fb9153cfa0aadaf6dce761352ada2d557,ec77fb0288ba62f96517f8b852ce779b8cb1fe80d6a02fba3cb48adfbc1bff3c,19,0.001175692720693177,-0.13480846972698354,0.010122430426736731,531
False,0.0009765625,5126c9ea2933d9760d4997e0c86b2769b5cbe3b52b7b83e43a7a91a85cc47861,5c7a47a5b11e98f745711968378f94d6304de9339d4a518077f54f527697699e,17,0.001174508347349398,-0.13482618917362646,0.010122439015026007,532
False,0.00048828125,6a7ad4a6734fedb56674a2ed1b1e04e07e24c38ea8672452e940561891283f91,edaa315d0025cae45ed652f416616aac8cbc6e08aa1a446397a4fbbceea5361b,21,0.0011739186137392056,-0.1348350490455652,0.010122443135749962,533
False,0.000244140625,773e312353b6862ca4fcdd99d82fe17ace230243035c2d599b9b1c49941288d3,38c8f9fa428eddfe4360036e76f9a3884173ba8d8d9e220320ceb436bff5b995,22,0.001173626302898638,-0.13483947842962554,0.010122445473186824,534
False,0.0001220703125,3561a5212d47488ac9e9cbe661ace9cc6056d3bce2ae09ba311b12040724a61b,ca7a525e1fc4e3599147388b62e5d923713f5446057d15d4da4550d45f96d964,32,0.0011734745308247976,-0.13484169398907167,0.010122446120132576,535
False,6.103515625e-05,026d3d18268ec06fcbe4f73eac79193be61f3e596013848a4d1e83a2765c60ce,d29f72f63ba28bf806cac4992139b7ec57c35d36e600b96b409ddb850a1bff3f,33,0.0011734066295495896,-0.1348428007001638,0.010122447089430995,536
False,3.0517578125e-05,2dcf514caffd878086581a9d0462fd2312dac90c80d411555cac0e6343d01a90,851f6ad35e41b3d69273e246fb303c819809f669d6bf27aa21a0f0ac1158a130,32,0.0011733700491288854,-0.13484335441154252,0.01012244735758511,537
False,1.52587890625e-05,58c94950d25b9af205f320c0f0931602b30a86789f262d561f437175121f31cd,447e6bfedd9df33b1e2549a47e13fa986a083d80aeeb08cf93740f7214687965,32,0.0011733517616966248,-0.1348436312650108,0.010122447493694973,538
False,7.62939453125e-06,3412cade6bb31c239ad62ccd39d25542d1e55dcb7e15935809c7d84383bb9e97,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799694424358418,-0.13486258751710722,0.010043806396672387,539
False,3.814697265625e-06,f1b02f00c3e74418a74557e07e7a0483a23472c916e0d68ffada72469288bcd0,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697165204492,-0.13486258751710722,0.010043806396672387,540
False,1.9073486328125e-06,c6225aaa3e6a841a2fada36c51c531ae91f39c778a29869a138ee49a13acc555,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799698535633627,-0.13486258751710722,0.010043806396672387,541
False,9.5367431640625e-07,1a3bab4e4307a028c7a0040d49e67fe1773ab8078ea773b599bde5c1895f13d4,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699220842084,-0.13486258751710722,0.010043806396672387,542
False,4.76837158203125e-07,de733f7fb0dde4944a364d45056b8ce117d2e762e87305cb2088e9ef6f9db95c,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699563451279,-0.13486258751710722,0.010043806396672387,543
False,2.384185791015625e-07,7f517370ac2ca16eadcc6062d229f390295da6dfe18c986db73abdfada86e083,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699734760822,-0.13486258751710722,0.010043806396672387,544
False,1.1920928955078125e-07,5ead67f246db87294f5461527cef1cb00ffc04024f680db099bfae314ed5d816,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699820417545,-0.13486258751710722,0.010043806396672387,545
False,5.960464477539063e-08,061fd4c4fc53b8c713ca1c0d504a698521e7f8e064ae6dd52f42190b57af146c,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699863235811,-0.13486258751710722,0.010043806396672387,546
False,2.9802322387695312e-08,63e674f0d67fe0079093dda561373c9f308971f7ce40a351d70e6435f8f0779e,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.0097996998846496,-0.13486258751710722,0.010043806396672387,547
False,1.4901161193847656e-08,331257b04f91e15f3e162f4d3d2a5a1ef6539e7edad5dd2bfe9984d9e5dc5f3e,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699895357356,-0.13486258751710722,0.010043806396672387,548
False,7.450580596923828e-09,a91139a5694c9ab8e2d91e7654732b0cf9bc8f1587def737de6f0ef3aee24528,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699900706381,-0.13486258751710722,0.010043806396672387,549
False,3.725290298461914e-09,e7c7f0c0a5184b668f05d6f75c9c7ae967862ecda758d632cf197bd8b26834d1,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699903381667,-0.13486258751710722,0.010043806396672387,550
False,1.862645149230957e-09,9f14c376e4ad7b22bf9dc65ba159190ca217ef3d0e019f34c1bdc29350c89eec,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699904724181,-0.13486258751710722,0.010043806396672387,551
True,9.313225746154785e-10,7a7cd5b747359087cb369c8ba43b1ec21d243c801ed57ef9158578fb59d66ebd,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699905401053,-0.13486258751710722,0.010043806396672387,552
False,1.0,e779a17a23cf69d93554be3f4bb0d8e8e2cba9d9c60d5a271481c47dbf0a7224,a735b49a23a822a3be441d6545a0c9b8ce4fa66252436428d2636dee15b8dea1,33,0.0027713506989909876,-0.11629518663956934,0.010115891059317867,553
False,0.5,472a25a5e90e84fbf33aedd5e2eec3188a40d5df58b70400570da024d1452b5a,c61e789414265082b3e9070d214734e1d642ddf7f8ef1125c12d90c1fd3b9425,13,0.004473488946809264,-0.12562297834671332,0.0100486784085182,554
False,0.25,7329123624186bed491de2a88d47a30993397b1bdd25fe05532a282a0cff3f62,2b9deb40be9fc0b9fda0fe27bf5ada0bdd4d1ca463ed9d51d59836d42d032618,24,0.0033333703712266445,-0.13026184459274334,0.010121678967961917,555
False,0.125,552bff609b8085ce9395110d44091bb9a73b9804b57ee5503be3855b4a650f23,02af9719cd005e09c75f786ae13c128a1c4edf6a4f79ee2a19f816aa32aaf51c,30,0.0014387409002270452,-0.13255737841540308,0.010121579293889777,556
False,0.0625,5656474d512ace794fb80c62977acb7647fd734c5e2d38e23814cb6e0e2b1f01,05a90851b8afdc3fe6d93f279fc53e005315e7efa2a34fc1916966253bae8c32,26,0.0012705139642517382,-0.13370168907842148,0.010121945628153335,557
False,0.03125,3da8c97acc130604991a2a489967265659c9e5b4bd469a75290565d4a27e954f,fe1ad09a8b60507ec7f3c9715a0c4405aeca07cebfde3a021758304a86477ec7,16,0.0012156078512127863,-0.13427305579226542,0.010122182425527267,558
False,0.015625,bc64891ce3180be4a3775aad94ba56d4368d14d623f10f46d62d6984085f7f64,bb539b09ad35cb211cd6c0e972c784fe086303fb93dfcbaf5bd8cdbab9e07293,20,0.0011931022695173905,-0.13455854583798094,0.010122311736580653,559
False,0.0078125,11a8e5c3707759c3969e00990225b90ed8c903ae06e8d42913ab048902fb9344,19aac4534c623519ffd1fb9537d92713d233fd5a7b9c50603e535dfd32c91ca9,24,0.001182897749122915,-0.13470124289820337,0.010122378888132624,560
False,0.00390625,a6edb142a45b84d2fbaa129c955245f694e97d7909456d22f8dffb5f8bacc3ff,bb3ea9a36cdb62a8c5c1fef2b16c17d7ac2e87dc940c75f7c377f4e6cb3fb86c,20,0.0011780381764317583,-0.13477257947728685,0.010122413062684016,561
False,0.001953125,6f24239879889b97353c5514e05ca018378e5dcc1c5559b32ead4cc8687301d6,1d243813ffb4916b2941c156c1ccbdd1c402f8085d748f295d5a24dc6d42604d,18,0.0011756667217995077,-0.13480824478313283,0.010122430297444527,562
False,0.0009765625,c61bdad17c520a4d8b31a2328822d8b9b2efacd8332f67b0daa4b1eb4205f745,c25bbf12be71c45547a933587dad343dc8219b7905962a97cc54d4fab108f9c9,17,0.001174495375324608,-0.1348260766911981,0.010122438950783219,563
False,0.00048828125,c0f91fc7fc3459a52245a2c08a6d3b928d4a7d6e486114dc228ede7032469bf6,e5acc459e9ed2d02e00a4cbb33419c459a40c497d5fef3ad5e32b66df7f81d31,21,0.0011739124056177309,-0.13483499272150384,0.01012244314711349,564
False,0.000244140625,ce76326d2abb6986b814b9a4088e67d3739fd0f536e56cce7c43c3ec6e3a327c,609aef3d0633b2abffb42fdc2e34d33adef0510ba83e728e5c49c64cd216168c,22,0.0011736230548453554,-0.13483945029900504,0.010122445456407702,565
False,0.0001220703125,264872e3ec1c19fb4230e49580ec6fe03149372bb2230be6a5274f505bf343f4,656caf1b4561361382a09faa7eb7938bbe678ba12dfe7e2c63ff862020693ee7,32,0.0011734729296994546,-0.13484167990868287,0.010122446113871515,566
False,6.103515625e-05,c612c7e09c7ce5abd905170d68d5efc6c9b323531932784cfb29723ce1760baa,75e03defd544aacd07c029fd7c814600c6923570fdd45fcfcaff3d03e8b0da88,33,0.0011734058239957516,-0.1348427936548325,0.01012244708506436,567
False,3.0517578125e-05,8ff394960f30a3289f00fe01c573437841d3811d82338bf3ca907a79563b55a1,82fdedf79a594add8e753876c4d5df8c5ab48ed71161bfefff1c0070759f50a6,32,0.001173369644953787,-0.13484335088006835,0.010122447355619638,568
False,1.52587890625e-05,7e74d9a0cf93cfac2bf575c9c9846b8c46610193e42a0e967d3e7164ef6d44c6,46902c3eeafe0f47028ff856ada911c208db297871aa4e10e023038147bc1f08,32,0.0011733515603115615,-0.13484362949081174,0.010122447492682688,569
False,7.62939453125e-06,0a254e8a5c56ef5eb77d8dde3741cfd0668cee1c111ebdc3f8537cb802527472,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799694393563634,-0.13486258751710722,0.010043806396672387,570
False,3.814697265625e-06,9fe507d56f70a7a0c49cf602a2f0eac9380dbc9b3d2e4f3d01ae0726d346e5b3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697149477017,-0.13486258751710722,0.010043806396672387,571
False,1.9073486328125e-06,af438e63db0c79fea83e250f197e69203893d5801d16970ca981df7a9146a1d7,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969852742623,-0.13486258751710722,0.010043806396672387,572
False,9.5367431640625e-07,f26cf13e88282741db7211dd980afacd95efe7e964e6ec82a6a0ab94b93966c0,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699216413679,-0.13486258751710722,0.010043806396672387,573
False,4.76837158203125e-07,ece51e859fbee43643f6c985609ae2109c799cdea45cc8e39f28c9af670c3de0,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699560896873,-0.13486258751710722,0.010043806396672387,574
False,2.384185791015625e-07,87fb64f94820cb24388576468bb79a0684d05b70a1aeeb534f638d2f38ec753a,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699733148743,-0.13486258751710722,0.010043806396672387,575
False,1.1920928955078125e-07,7f6ad9c2db1c2b2244eb7ad950ee382644e8d24f0623e4cc4f5006e306af5ea1,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969981928171,-0.13486258751710722,0.010043806396672387,576
False,5.960464477539063e-08,250c9f5d061f6223ac811cf1a8aa7c674296daa2319092615ddfb5469ef56a55,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699862328334,-0.13486258751710722,0.010043806396672387,577
False,2.9802322387695312e-08,7c10f3800c546dec7fd71891dddc829414e0c79d16715d16d1c4583fb9f635b9,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699883863032,-0.13486258751710722,0.010043806396672387,578
False,1.4901161193847656e-08,d47c8e54b73e1292b0704ac9a6d7c252337f83902b9e1c4c8cc483b8e0b828ae,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699894631897,-0.13486258751710722,0.010043806396672387,579
False,7.450580596923828e-09,fd36a34f163f7ac992814448d8e5fc0889f429a410b39b9e02210b10bb001e40,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699900008741,-0.13486258751710722,0.010043806396672387,580
False,3.725290298461914e-09,6ef88ffb097e9e1b2d2587d31b63d60c18ea1344e167f304a909bcd0aaf34467,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699902706297,-0.13486258751710722,0.010043806396672387,581
False,1.862645149230957e-09,0940c2d2d7815b3191692c14791f8afb60783230b0e046af443db7c8682bf17b,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699904053738,-0.13486258751710722,0.010043806396672387,582
True,9.313225746154785e-10,464e3a7c588e5c5ac7c652523aa06596a5da5615316966b9a28c6e0079ac0d92,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.00979969990472765,-0.13486258751710722,0.010043806396672387,583
False,1.0,7b934afb4565ae86aadef8a2f3e460aecf77ee78433db1929d3d6fc927fb0327,8b342b68cdd059d0caf10ce279ecec02ef42efd800b505a00ce09ddc5b23e475,23,0.0027755352898718904,-0.11633691611797092,0.01011601951946915,584
False,0.5,9f7b18797603cbc4e7628226aa5d087308f2e4fbbbfb36e756ecb6a30593acd3,6e0f3a1bc9d1e614a646280189767c79aacde67a578414298ada9b07a2402f32,13,0.004449314823003631,-0.12564241278006627,0.01004876384657514,585
False,0.25,63d29bb7519d6888505388f252ba3dbf4d9b6fe0839b88e3dd325b82c75dd40a,303393b58d3eb3ec11e9f939fc3ee049012329758520c6b656f6428220d1bbf6,14,0.003192729191921467,-0.130271349706477,0.010121630191015451,586
False,0.125,2938698cc1bf459566197582c673ee01d58b48f7e0da1c479667af8c1a5dc7b2,a934d23a83b88e5786ef3fda0f99dab8cd02337a2e6166639c0329844ea30339,29,0.0014327855795489262,-0.13256202015837798,0.010121573923328232,587
False,0.0625,29b61afb345ecdffc289b186aceb0e37770c2452a0e78d6fc408ae369f740beb,124172324c6ce2922596d821073a8daff405f93cb8ed4080b70a2bd7cc67f682,20,0.0012685691202258343,-0.13370398653275395,0.010121944908624933,588
False,0.03125,0b35419d4f934df402050ab77ecfa79c617f2026b3392b7afd8eab8849c77083,a85f3dd3dfd5d8b99a500da6648936387b26d509e0f745172844d4d1621dbb8c,26,0.0012147825933318545,-0.13427419964808146,0.01012218197094482,589
False,0.015625,07d0889f911ff9b5418afb9e893c702877fbdfdf1cde7fdef0f2682e2c5a8a08,9a513c856cc331563ae52c3d0f12d70e47e2fda559486e74b630c34b354cc421,18,0.0011927226538058096,-0.13455911601521747,0.010122311795887082,590
False,0.0078125,7f2b8ec3a72bdbf0bd1da84e0ba841058e4c94669984bb3ff08144cfba6f6461,3307bebb972f45f41c150fe7ba5ebbe11f0126671f9cea393574defe3a85f8ef,23,0.0011827148454929787,-0.13470152763558452,0.01012237893392103,591
False,0.00390625,90fdabcf4c01b05a132850520fbddd7dd79ca8f1fb2f965278bd3aa99cc86742,42ca6762d54aeac5031a8b904a7eac9270d6f52c37427b937e0499a524539a2b,20,0.0011779482882421457,-0.13477272174946955,0.01012241309217102,592
False,0.001953125,fe4d20add823ccbc63f30c18b282e8f3c034750e665a026600dce4f1591333dd,fbbc64346a2f2f98f5d1d37566e3cecd16f5d5c583819861208c191ce6a280fe,17,0.0011756177563049068,-0.13480831647406716,0.01012242995152535,593
False,0.0009765625,a024abeaaf2090330db4d3eae4ad3d5a8a529264527a4abb05a896265d075ba5,cf652242a8ce6243d84d38fc75e02934e39689552730520014cec33e98af5076,16,0.001174472635650842,-0.13482611183659093,0.010122439107124041,594
False,0.00048828125,9f93eb04e1b4d45cf00be4b11c2c69c49770704ce08386a1fbea3b8615de66ca,4fcfb96358d8c69aa36492fd4e61992e17d7254f8e68148660e84ccc782da754,21,0.0011739014162594277,-0.13483501046066285,0.010122443162704439,595
False,0.000244140625,165df7df9b190fd7aa092e6c0a5bcdf30981a3ffddb86bdf4767a4ef68c267cd,634bb772b5e40eecc184b76de68365632378c47a4014dcdf0a0ea3019e8b1740,22,0.0011736111865411427,-0.13483945963997793,0.010122445519441711,596
False,0.0001220703125,e1b0a30bd8d148c067b08a4b5cf7982a7cc15c8b0117457afc8622f19fd7b534,4beb4f3f52f2c157bf4b2afb02e5449a53341721a252835b08e3f52bbc27ce3a,32,0.0011734701760635496,-0.13484168433465538,0.010122446115253883,597
False,6.103515625e-05,09789a8dcbbe6d56ddb1103d335f31c95e45df482ff0cab97df1ba99e624d8fd,1230f5ad3b16e3f06cb9ab767f1a5e754c5b645df1a523eb796b2b66aed348b2,33,0.0011734044498053666,-0.1348427958606419,0.01012244708514057,598
False,3.0517578125e-05,47ccaee3c4b402f9dee5f3a512b7e6be303ad5cc7a498b696bbf3dab36612e2a,14aed87e05add1dfb3bf9bca3def963aaa9566c49053b5c38cad967144b56364,32,0.0011733689566665174,-0.1348433519740487,0.010122447355873327,599
False,1.52587890625e-05,ed02bb914b412950632888f40ef4d50eff922562bf2b3f21b1c17daf89912897,472e431460ddfdbab9a019d8d138fb944a30a19158af217bc72feefa57ea1155,32,0.001173351216761444,-0.13484363002928057,0.010122447492800106,600
False,7.62939453125e-06,d7ffe93d86c517554570266cf0ae1d4e6de0ea0ba356a59a5c2d5f2459a0232d,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799694408525798,-0.13486258751710722,0.010043806396672387,601
False,3.814697265625e-06,707346d39f7630cadd6de6d4b43c3f511a7a723f375b273ad2098a4539c0f361,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799697156614476,-0.13486258751710722,0.010043806396672387,602
False,1.9073486328125e-06,5ce2179f0d1a84b65f2bee5e89b538c641775700620d5bb917d11f21d93758e3,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799698530670942,-0.13486258751710722,0.010043806396672387,603
False,9.5367431640625e-07,b31f4c2153cb8e2838f96eb9b90a6b0f45f4952acb1e027875f6124fda99babf,9a40068d6fb95eaea68507858170beb617575fa2a09171f9846d31df09739449,1,0.009799699217705451,-0.13486258751710722,0.010043806396672387,604
