x,ux,uy,target_uy,smooth_uy,highpass_uy
0.495,0.016299376381013905,0.004003558279224299,0.1,0.004012702521937873,-9.144242713574058e-06
0.5,0.01604353065714108,0.003941557328548009,0.1,0.003951977607252498,-1.0420278704488875e-05
0.505,0.01578978834043339,0.0038809932287820962,0.1,0.003892420146586223,-1.142691780412668e-05
0.51,0.015538236622686035,0.003821982302801785,0.1,0.003834165008513387,-1.2182705711601908e-05
0.515,0.015288962038427951,0.0037646084808551283,0.1,0.003777316841956619,-1.2708361101490886e-05
0.52,0.015042047876492657,0.0037089262533652524,0.1,0.0037219522997854904,-1.3026046420238063e-05
0.525,0.014797572075758793,0.0036549637661363703,0.1,0.0036681224786322786,-1.3158712495908286e-05
0.53,0.014555605570749152,0.0036027259738647868,0.1,0.0036158554956464105,-1.312952178162373e-05
0.535,0.014316211048789987,0.003552197779120005,0.1,0.0035651591313210556,-1.2961352201050578e-05
0.54,0.014079442078022928,0.0035033470952613725,0.1,0.003516023476365716,-1.267638110434349e-05
0.545,0.013845342564468984,0.0034561277827704533,0.1,0.003468423529576415,-1.229574680596153e-05
0.55,0.013613946496358487,0.003410482418960255,0.1,0.003422321702519323,-1.1839283559067753e-05
0.555,0.013385277934847138,0.003366344870778153,0.1,0.0033776701953863756,-1.1325324608222644e-05
0.56,0.01315935121185032,0.0033236426493173,0.1,0.0033344132164377684,-1.0770567120468432e-05
0.5650000000000001,0.012936171297884023,0.0032822990326083286,0.1,0.0032924890248922653,-1.0189992283936734e-05
0.5700000000000001,0.0127157343053454,0.0032422349502439223,0.1,0.003251831783876654,-9.596833632731592e-06
0.5750000000000001,0.01249802809549379,0.0032033706293844747,0.1,0.0032123732160486682,-9.002586664193495e-06
0.58,0.012283032960381112,0.0031656270067351483,0.1,0.0031740440597411565,-8.41705300600815e-06
0.585,0.012070722354053648,0.003128926915214346,0.1,0.003136775327941546,-7.848412727200042e-06
0.59,0.011861063650431259,0.0030931960573175525,0.1,0.0031004993761417268,-7.303318824174263e-06
0.595,0.011654018908301823,0.0030583637796860004,0.1,0.00306515078810659,-6.7870084205895985e-06
0.6,0.011449545626810031,0.0030243636651992732,0.1,0.0030306670909629745,-6.3034257637012425e-06
0.605,0.011247597477619675,0.002991133960099184,0.1,0.002996989312760311,-5.8553526611267864e-06
0.61,0.01104812500257808,0.002958617854302668,0.1,0.0029640623968600318,-5.444542557363902e-06
0.615,0.010851076268168587,0.0029267636332467235,0.1,0.00293183548823454,-5.071854987816378e-06
0.62,0.010656397470302158,0.0028955247194024213,0.1,0.0029002621070599267,-4.737387657505372e-06
0.625,0.010464033485058855,0.0028648596210633912,0.1,0.0028693002249292987,-4.440603865907451e-06
0.63,0.010273928362830219,0.0028347318052187706,0.1,0.0028389122586523104,-4.180453433539743e-06
0.635,0.010086025764956414,0.002805109510316568,0.1,0.0028090649959941275,-3.9554856775592985e-06
0.64,0.009900269343369267,0.0027759655135577662,0.1,0.002779729466892053,-3.7639533342868903e-06
0.645,0.00971660306497973,0.002747276866081227,0.1,0.002750880772714363,-3.6039066331357804e-06
0.65,0.009534971483574984,0.0027190246080371835,0.1,0.0027224978850326196,-3.4732769954360677e-06
0.655,0.009355319962828101,0.0026911934741405542,0.1,0.002694563424200412,-3.3699500598576362e-06
0.66,0.009177594854696767,0.0026637715988663707,0.1,0.0026670634267980673,-3.2918279316966094e-06
0.665,0.009001743637988974,0.0026367502290249524,0.1,0.0026399871097402654,-3.2368807153129557e-06
0.67,0.008827715022230936,0.002610123450050986,0.1,0.0026133266375734485,-3.2031875224626354e-06
0.675,0.008655459022195286,0.0025838879309749317,0.1,0.0025870768982308445,-3.1889672559128404e-06
0.68,0.008484927008539997,0.002558042691725709,0.1,0.002561235291279909,-3.1925995542000755e-06
0.685,0.008316071739996472,0.002532588895153708,0.1,0.002535801531502348,-3.2126363486398475e-06
